time,user_id,eeg_1,eeg_2,emg_1,emg_2,blink_l,blink_r,gaze_x,gaze_y,gaze_z,event_label
2026-06-02 09:13:05.472+00,6021713,,,,,1,1,-0.13233928382396698,0.33232852816581726,-3.859499931335449,Null
2026-06-02 09:13:05.476+00,6021713,13.338401913642883,-6.65031373500824,26.183679699897766,23.57599139213562,,,,,,Null
2026-06-02 09:13:05.48+00,6021713,13.323962688446045,-6.665781140327454,26.173532009124756,23.564770817756653,,,,,,Null
2026-06-02 09:13:05.484+00,6021713,13.320788741111755,-6.68451189994812,26.191145181655884,23.552924394607544,,,,,,Null
2026-06-02 09:13:05.488+00,6021713,13.338178396224976,-6.699129939079285,26.216045022010803,23.550286889076233,,,,,,Null
2026-06-02 09:13:05.492+00,6021713,13.344794511795044,-6.6823214292526245,26.218950748443604,23.568972945213318,,,,,,Null
2026-06-02 09:13:05.496+00,6021713,13.330221176147461,-6.670922040939331,26.19650959968567,23.572146892547607,,,,,,Null
2026-06-02 09:13:05.5+00,6021713,13.332769274711609,-6.682679057121277,26.196196675300598,23.558959364891052,,,,,,Null
2026-06-02 09:13:05.5+00,6021713,,,,,1,1,-0.11020995676517487,0.33319512009620667,-3.8588333129882812,Null
2026-06-02 09:13:05.504+00,6021713,13.350918889045715,-6.674900650978088,26.18435025215149,23.54349195957184,,,,,,Null
2026-06-02 09:13:05.508+00,6021713,13.359859585762024,-6.669357419013977,26.19338035583496,23.557305335998535,,,,,,Null
2026-06-02 09:13:05.512+00,6021713,13.33540678024292,-6.701231002807617,26.220962405204773,23.582741618156433,,,,,,Null
2026-06-02 09:13:05.516+00,6021713,13.32615315914154,-6.69783353805542,26.223644614219666,23.584172129631042,,,,,,Null
2026-06-02 09:13:05.516+00,6021713,,,,,1,1,-0.09199798107147217,0.3341076374053955,-3.8586182594299316,Null
2026-06-02 09:13:05.52+00,6021713,13.3296400308609,-6.677404046058655,26.20232105255127,23.558109998703003,,,,,,Null
2026-06-02 09:13:05.524+00,6021713,13.328075408935547,-6.682544946670532,26.182785630226135,23.540720343589783,,,,,,Null
2026-06-02 09:13:05.528+00,6021713,13.346448540687561,-6.6890716552734375,26.201829314231873,23.54559302330017,,,,,,Null
2026-06-02 09:13:05.532+00,6021713,13.34698498249054,-6.679415702819824,26.2148380279541,23.562312126159668,,,,,,Null
2026-06-02 09:13:05.536+00,6021713,13.33165168762207,-6.665065884590149,26.195034384727478,23.56177568435669,,,,,,Null
2026-06-02 09:13:05.54+00,6021713,13.356998562812805,-6.660684943199158,26.192128658294678,23.5423743724823,,,,,,Null
2026-06-02 09:13:05.544+00,6021713,13.366252183914185,-6.664305925369263,26.198208332061768,23.55135977268219,,,,,,Null
2026-06-02 09:13:05.544+00,6021713,,,,,1,1,-0.09953965246677399,0.3336077034473419,-3.8585448265075684,Null
2026-06-02 09:13:05.548+00,6021713,13.352394104003906,-6.671592593193054,26.223286986351013,23.584261536598206,,,,,,Null
2026-06-02 09:13:05.552+00,6021713,13.347476720809937,-6.6688209772109985,26.241883635520935,23.607373237609863,,,,,,Null
2026-06-02 09:13:05.556+00,6021713,13.34322988986969,-6.669938564300537,26.22257173061371,23.58202636241913,,,,,,Null
2026-06-02 09:13:05.556+00,6021713,,,,,1,1,-0.09944286942481995,0.3335880637168884,-3.8584065437316895,Null
2026-06-02 09:13:05.56+00,6021713,13.323694467544556,-6.696715950965881,26.187926530838013,23.53455126285553,,,,,,Null
2026-06-02 09:13:05.564+00,6021713,13.327807188034058,-6.7088305950164795,26.187121868133545,23.542597889900208,,,,,,Null
2026-06-02 09:13:05.568+00,6021713,13.34179937839508,-6.66944682598114,26.207104325294495,23.57742190361023,,,,,,Null
2026-06-02 09:13:05.572+00,6021713,13.341397047042847,-6.671726703643799,26.233971118927002,23.584887385368347,,,,,,Null
2026-06-02 09:13:05.576+00,6021713,13.328254222869873,-6.659388542175293,26.21917426586151,23.589983582496643,,,,,,Null
2026-06-02 09:13:05.58+00,6021713,13.320788741111755,-6.664931774139404,26.196643710136414,23.568660020828247,,,,,,Null
2026-06-02 09:13:05.584+00,6021713,13.333216309547424,-6.673380732536316,26.183724403381348,23.562133312225342,,,,,,Null
2026-06-02 09:13:05.584+00,6021713,,,,,1,1,-0.09792496263980865,0.33362463116645813,-3.8578052520751953,Null
2026-06-02 09:13:05.588+00,6021713,13.34412395954132,-6.664305925369263,26.195257902145386,23.56584370136261,,,,,,Null
2026-06-02 09:13:05.592+00,6021713,13.336747884750366,-6.658494472503662,26.222839951515198,23.592621088027954,,,,,,Null
2026-06-02 09:13:05.596+00,6021713,13.341665267944336,-6.671011447906494,26.238396763801575,23.599594831466675,,,,,,Null
2026-06-02 09:13:05.6+00,6021713,13.350516557693481,-6.677225232124329,26.23160183429718,23.573175072669983,,,,,,Null
2026-06-02 09:13:05.6+00,6021713,,,,,1,1,-0.09740917384624481,0.3336310386657715,-3.8575239181518555,Null
2026-06-02 09:13:05.604+00,6021713,13.359904289245605,-6.67610764503479,26.220113039016724,23.537322878837585,,,,,,Null
2026-06-02 09:13:05.608+00,6021713,13.351455330848694,-6.692826747894287,26.222795248031616,23.53888750076294,,,,,,Null
2026-06-02 09:13:05.612+00,6021713,13.347432017326355,-6.695643067359924,26.242241263389587,23.581042885780334,,,,,,Null
2026-06-02 09:13:05.612+00,6021713,,,,,1,1,-0.09691307693719864,0.33362674713134766,-3.8573408126831055,Null
2026-06-02 09:13:05.616+00,6021713,13.340234756469727,-6.687462329864502,26.23799443244934,23.584038019180298,,,,,,Null
2026-06-02 09:13:05.62+00,6021713,13.342112302780151,-6.676465272903442,26.2136310338974,23.554757237434387,,,,,,Null
2026-06-02 09:13:05.624+00,6021713,13.340547680854797,-6.671056151390076,26.188060641288757,23.554936051368713,,,,,,Null
2026-06-02 09:13:05.628+00,6021713,13.321951031684875,-6.677001714706421,26.21595561504364,23.573309183120728,,,,,,Null
2026-06-02 09:13:05.632+00,6021713,13.325974345207214,-6.671503186225891,26.237770915031433,23.574739694595337,,,,,,Null
2026-06-02 09:13:05.636+00,6021713,13.355299830436707,-6.670251488685608,26.228249073028564,23.558959364891052,,,,,,Null
2026-06-02 09:13:05.64+00,6021713,,,,,1,1,-0.09569642692804337,0.3335866332054138,-3.857121467590332,Null
2026-06-02 09:13:05.64+00,6021713,13.354673981666565,-6.692647933959961,26.2269526720047,23.558244109153748,,,,,,Null
2026-06-02 09:13:05.644+00,6021713,13.339072465896606,-6.687328219413757,26.216089725494385,23.563340306282043,,,,,,Null
2026-06-02 09:13:05.648+00,6021713,13.330265879631042,-6.676599383354187,26.209518313407898,23.5615074634552,,,,,,Null
2026-06-02 09:13:05.652+00,6021713,,,,,1,1,-0.0955069363117218,0.3334996998310089,-3.8568711280822754,Null
2026-06-02 09:13:05.652+00,6021713,13.316988945007324,-6.6854506731033325,26.227891445159912,23.56848120689392,,,,,,Null
2026-06-02 09:13:05.656+00,6021713,13.33281397819519,-6.698682904243469,26.252612471580505,23.585155606269836,,,,,,Null
2026-06-02 09:13:05.66+00,6021713,13.35538923740387,-6.701946258544922,26.239067316055298,23.55015277862549,,,,,,Null
2026-06-02 09:13:05.664+00,6021713,13.354182243347168,-6.679639220237732,26.212245225906372,23.548364639282227,,,,,,Null
2026-06-02 09:13:05.668+00,6021713,13.335451483726501,-6.669223308563232,26.211529970169067,23.564279079437256,,,,,,Null
2026-06-02 09:13:05.672+00,6021713,13.323560357093811,-6.688535213470459,26.2310653924942,23.585245013237,,,,,,Null
2026-06-02 09:13:05.676+00,6021713,13.322755694389343,-6.681472063064575,26.226907968521118,23.591458797454834,,,,,,Null
2026-06-02 09:13:05.68+00,6021713,,,,,1,1,-0.09515930712223053,0.3332782983779907,-3.8562350273132324,Null
2026-06-02 09:13:05.68+00,6021713,13.32440972328186,-6.67262077331543,26.222750544548035,23.580148816108704,,,,,,Null
2026-06-02 09:13:05.684+00,6021713,13.330712914466858,-6.6750794649124146,26.219084858894348,23.561999201774597,,,,,,Null
2026-06-02 09:13:05.688+00,6021713,13.334333896636963,-6.683439016342163,26.23218297958374,23.570358753204346,,,,,,Null
2026-06-02 09:13:05.692+00,6021713,13.336345553398132,-6.680622696876526,26.25328302383423,23.602142930030823,,,,,,Null
2026-06-02 09:13:05.696+00,6021713,,,,,1,1,-0.09604053944349289,0.3331085741519928,-3.856152057647705,Null
2026-06-02 09:13:05.696+00,6021713,13.331830501556396,-6.681561470031738,26.245683431625366,23.60491454601288,,,,,,Null
2026-06-02 09:13:05.7+00,6021713,13.342022895812988,-6.681382656097412,26.23017132282257,23.573532700538635,,,,,,Null
2026-06-02 09:13:05.704+00,6021713,13.345733284950256,-6.689518690109253,26.20813250541687,23.537233471870422,,,,,,Null
2026-06-02 09:13:05.708+00,6021713,13.32700252532959,-6.719425320625305,26.207104325294495,23.52967858314514,,,,,,Null
2026-06-02 09:13:05.712+00,6021713,13.323113322257996,-6.707176566123962,26.244699954986572,23.577332496643066,,,,,,Null
2026-06-02 09:13:05.716+00,6021713,13.316899538040161,-6.690189242362976,26.265263557434082,23.61711859703064,,,,,,Null
2026-06-02 09:13:05.72+00,6021713,13.322979211807251,-6.6849589347839355,26.231110095977783,23.583993315696716,,,,,,Null
2026-06-02 09:13:05.724+00,6021713,,,,,1,1,-0.09737052768468857,0.33274805545806885,-3.8564372062683105,Null
2026-06-02 09:13:05.724+00,6021713,13.33567500114441,-6.6765546798706055,26.199504733085632,23.54411780834198,,,,,,Null
2026-06-02 09:13:05.728+00,6021713,13.34090530872345,-6.677314639091492,26.217788457870483,23.540988564491272,,,,,,Null
2026-06-02 09:13:05.732+00,6021713,13.31542432308197,-6.694883108139038,26.249393820762634,23.57630431652069,,,,,,Null
2026-06-02 09:13:05.736+00,6021713,,,,,1,1,-0.09781138598918915,0.332572340965271,-3.8565917015075684,Null
2026-06-02 09:13:05.736+00,6021713,13.316452503204346,-6.686210632324219,26.251494884490967,23.585915565490723,,,,,,Null
2026-06-02 09:13:05.74+00,6021713,13.318195939064026,-6.6765546798706055,26.21743083000183,23.565396666526794,,,,,,Null
2026-06-02 09:13:05.744+00,6021713,13.309970498085022,-6.705924868583679,26.193872094154358,23.54532480239868,,,,,,Null
2026-06-02 09:13:05.748+00,6021713,13.322442770004272,-6.7150890827178955,26.214346289634705,23.558959364891052,,,,,,Null
2026-06-02 09:13:05.752+00,6021713,13.345107436180115,-6.679505109786987,26.250556111335754,23.616090416908264,,,,,,Null
2026-06-02 09:13:05.756+00,6021713,13.34729790687561,-6.6766440868377686,26.256322860717773,23.62033724784851,,,,,,Null
2026-06-02 09:13:05.76+00,6021713,13.328611850738525,-6.68768584728241,26.220381259918213,23.605987429618835,,,,,,Null
2026-06-02 09:13:05.764+00,6021713,,,,,1,1,-0.10055424273014069,0.3320293426513672,-3.8565139770507812,Null
2026-06-02 09:13:05.764+00,6021713,13.313636183738708,-6.6964030265808105,26.196956634521484,23.575499653816223,,,,,,Null
2026-06-02 09:13:05.768+00,6021713,13.328254222869873,-6.686970591545105,26.21273696422577,23.56235682964325,,,,,,Null
2026-06-02 09:13:05.772+00,6021713,13.342022895812988,-6.704449653625488,26.246801018714905,23.580104112625122,,,,,,Null
2026-06-02 09:13:05.776+00,6021713,13.332679867744446,-6.698593497276306,26.249036192893982,23.583948612213135,,,,,,Null
2026-06-02 09:13:05.78+00,6021713,,,,,1,1,-0.10031460225582123,0.3318234086036682,-3.8563570976257324,Null
2026-06-02 09:13:05.78+00,6021713,13.326868414878845,-6.683662533760071,26.233524084091187,23.575320839881897,,,,,,Null
2026-06-02 09:13:05.784+00,6021713,13.325482606887817,-6.682947278022766,26.21649205684662,23.556768894195557,,,,,,Null
2026-06-02 09:13:05.788+00,6021713,13.327494263648987,-6.694301962852478,26.204019784927368,23.5586017370224,,,,,,Null
2026-06-02 09:13:05.792+00,6021713,,,,,1,1,-0.10080557316541672,0.33158302307128906,-3.8563408851623535,Null
2026-06-02 09:13:05.792+00,6021713,13.32959532737732,-6.6966712474823,26.234284043312073,23.604869842529297,,,,,,Null
2026-06-02 09:13:05.796+00,6021713,13.336926698684692,-6.683707237243652,26.257887482643127,23.605048656463623,,,,,,Null
2026-06-02 09:13:05.8+00,6021713,13.344347476959229,-6.683528423309326,26.23763680458069,23.58207106590271,,,,,,Null
2026-06-02 09:13:05.804+00,6021713,13.335004448890686,-6.702527403831482,26.22610330581665,23.563027381896973,,,,,,Null
2026-06-02 09:13:05.808+00,6021713,13.335227966308594,-6.6900551319122314,26.228561997413635,23.563116788864136,,,,,,Null
2026-06-02 09:13:05.812+00,6021713,13.335183262825012,-6.703376770019531,26.255875825881958,23.57630431652069,,,,,,Null
2026-06-02 09:13:05.816+00,6021713,13.322129845619202,-6.7166537046432495,26.23710036277771,23.550912737846375,,,,,,Null
2026-06-02 09:13:05.82+00,6021713,,,,,1,1,-0.10221394896507263,0.3311171233654022,-3.8566274642944336,Null
2026-06-02 09:13:05.82+00,6021713,13.325035572052002,-6.696715950965881,26.21626853942871,23.539915680885315,,,,,,Null
2026-06-02 09:13:05.824+00,6021713,13.336166739463806,-6.676331162452698,26.200488209724426,23.565709590911865,,,,,,Null
2026-06-02 09:13:05.828+00,6021713,13.337463140487671,-6.6734254360198975,26.202410459518433,23.564502596855164,,,,,,Null
2026-06-02 09:13:05.832+00,6021713,13.324454426765442,-6.7000240087509155,26.234060525894165,23.55743944644928,,,,,,Null
2026-06-02 09:13:05.836+00,6021713,,,,,1,1,-0.10253430157899857,0.3309535086154938,-3.856715679168701,Null
2026-06-02 09:13:05.836+00,6021713,13.319805264472961,-6.739631295204163,26.261240243911743,23.55596423149109,,,,,,Null
2026-06-02 09:13:05.84+00,6021713,13.31917941570282,-6.720587611198425,26.23683214187622,23.57478439807892,,,,,,Null
2026-06-02 09:13:05.844+00,6021713,13.327136635780334,-6.685584783554077,26.226013898849487,23.577645421028137,,,,,,Null
2026-06-02 09:13:05.848+00,6021713,13.32177221775055,-6.681472063064575,26.238083839416504,23.567989468574524,,,,,,Null
2026-06-02 09:13:05.852+00,6021713,13.312652707099915,-6.690904498100281,26.248499751091003,23.577913641929626,,,,,,Null
2026-06-02 09:13:05.856+00,6021713,13.329684734344482,-6.6900551319122314,26.255875825881958,23.586943745613098,,,,,,Null
2026-06-02 09:13:05.86+00,6021713,13.333529233932495,-6.6804438829422,26.22959017753601,23.572459816932678,,,,,,Null
2026-06-02 09:13:05.864+00,6021713,,,,,1,1,-0.08053752779960632,0.3319462835788727,-3.8564419746398926,Null
2026-06-02 09:13:05.864+00,6021713,13.323783874511719,-6.683573126792908,26.192083954811096,23.557305335998535,,,,,,Null
2026-06-02 09:13:05.868+00,6021713,13.324722647666931,-6.698682904243469,26.202991604804993,23.551225662231445,,,,,,Null
2026-06-02 09:13:05.872+00,6021713,13.3296400308609,-6.710618734359741,26.267901062965393,23.56673777103424,,,,,,Null
2026-06-02 09:13:05.876+00,6021713,,,,,1,1,-0.09088042378425598,0.33130180835723877,-3.856468677520752,Null
2026-06-02 09:13:05.876+00,6021713,13.33974301815033,-6.69349730014801,26.281848549842834,23.583590984344482,,,,,,Null
2026-06-02 09:13:05.88+00,6021713,13.334199786186218,-6.707131862640381,26.261642575263977,23.565664887428284,,,,,,Null
2026-06-02 09:13:05.884+00,6021713,13.332188129425049,-6.716921925544739,26.24380588531494,23.534774780273438,,,,,,Null
2026-06-02 09:13:05.888+00,6021713,13.331338763237,-6.717905402183533,26.247739791870117,23.549839854240417,,,,,,Null
2026-06-02 09:13:05.892+00,6021713,13.324946165084839,-6.697788834571838,26.260793209075928,23.581847548484802,,,,,,Null
2026-06-02 09:13:05.896+00,6021713,13.327270746231079,-6.675392389297485,26.25216543674469,23.598745465278625,,,,,,Null
2026-06-02 09:13:05.9+00,6021713,13.327360153198242,-6.688937544822693,26.240453124046326,23.581579327583313,,,,,,Null
2026-06-02 09:13:05.904+00,6021713,,,,,1,1,-0.14929895102977753,0.3280565142631531,-3.8569517135620117,Null
2026-06-02 09:13:05.904+00,6021713,13.313189148902893,-6.702125072479248,26.22176706790924,23.56521785259247,,,,,,Null
2026-06-02 09:13:05.908+00,6021713,13.326913118362427,-6.703242659568787,26.238039135932922,23.55077862739563,,,,,,Null
2026-06-02 09:13:05.912+00,6021713,13.346046209335327,-6.698817014694214,26.2744277715683,23.56642484664917,,,,,,Null
2026-06-02 09:13:05.916+00,6021713,13.336792588233948,-6.698548793792725,26.270940899848938,23.577511310577393,,,,,,Null
2026-06-02 09:13:05.92+00,6021713,,,,,0,0,0,0,1,Null
2026-06-02 09:13:05.92+00,6021713,13.316899538040161,-6.713613867759705,26.241526007652283,23.5690176486969,,,,,,Null
2026-06-02 09:13:05.924+00,6021713,13.319894671440125,-6.720811128616333,26.229679584503174,23.544609546661377,,,,,,Null
2026-06-02 09:13:05.928+00,6021713,13.342201709747314,-6.704226136207581,26.232406497001648,23.52958917617798,,,,,,Null
2026-06-02 09:13:05.932+00,6021713,,,,,0,0,0,0,1,Null
2026-06-02 09:13:05.932+00,6021713,13.340100646018982,-6.707042455673218,26.255831122398376,23.536965250968933,,,,,,Null
2026-06-02 09:13:05.936+00,6021713,13.29338550567627,-6.71723484992981,26.264145970344543,23.582786321640015,,,,,,Null
2026-06-02 09:13:05.94+00,6021713,13.27139139175415,-6.720587611198425,26.22900903224945,23.583412170410156,,,,,,Null
2026-06-02 09:13:05.944+00,6021713,13.302728533744812,-6.709814071655273,26.22489631175995,23.557305335998535,,,,,,Null
2026-06-02 09:13:05.948+00,6021713,13.313189148902893,-6.697118282318115,26.2373685836792,23.55712652206421,,,,,,Null
2026-06-02 09:13:05.952+00,6021713,13.322398066520691,-6.715759634971619,26.258111000061035,23.575052618980408,,,,,,Null
2026-06-02 09:13:05.956+00,6021713,13.323381543159485,-6.736680865287781,26.277154684066772,23.577645421028137,,,,,,Null
2026-06-02 09:13:05.96+00,6021713,,,,,0,0,0,0,1,Null
2026-06-02 09:13:05.96+00,6021713,13.337507843971252,-6.713345646858215,26.2860506772995,23.581311106681824,,,,,,Null
2026-06-02 09:13:05.964+00,6021713,13.348191976547241,-6.707936525344849,26.250824332237244,23.56204390525818,,,,,,Null
2026-06-02 09:13:05.968+00,6021713,13.308048248291016,-6.725907325744629,26.235803961753845,23.554936051368713,,,,,,Null
2026-06-02 09:13:05.972+00,6021713,,,,,0,0,0,0,1,Null
2026-06-02 09:13:05.972+00,6021713,13.307467103004456,-6.729617714881897,26.284530758857727,23.58841896057129,,,,,,Null
2026-06-02 09:13:05.976+00,6021713,13.326242566108704,-6.720229983329773,26.29964053630829,23.589491844177246,,,,,,Null
2026-06-02 09:13:05.98+00,6021713,13.339206576347351,-6.704941391944885,26.2768417596817,23.575901985168457,,,,,,Null
2026-06-02 09:13:05.984+00,6021713,13.33858072757721,-6.700962781906128,26.257172226905823,23.560121655464172,,,,,,Null
2026-06-02 09:13:05.988+00,6021713,13.33540678024292,-6.703957915306091,26.249125599861145,23.54675531387329,,,,,,Null
2026-06-02 09:13:05.992+00,6021713,13.326868414878845,-6.717100739479065,26.27129852771759,23.57165515422821,,,,,,Null
2026-06-02 09:13:05.996+00,6021713,13.325884938240051,-6.733015179634094,26.286721229553223,23.586586117744446,,,,,,Null
2026-06-02 09:13:06+00,6021713,,,,,1,1,-0.1542336344718933,0.3269370198249817,-3.85891056060791,Null
2026-06-02 09:13:06+00,6021713,13.32901418209076,-6.7270249128341675,26.263117790222168,23.555606603622437,,,,,,Null
2026-06-02 09:13:06.004+00,6021713,13.321682810783386,-6.727471947669983,26.23710036277771,23.519665002822876,,,,,,Null
2026-06-02 09:13:06.008+00,6021713,13.319984078407288,-6.732076406478882,26.24349296092987,23.528918623924255,,,,,,Null
2026-06-02 09:13:06.012+00,6021713,13.312295079231262,-6.719112396240234,26.26660466194153,23.57921004295349,,,,,,Null
2026-06-02 09:13:06.016+00,6021713,,,,,1,1,-0.15077008306980133,0.3268182873725891,-3.8598623275756836,Null
2026-06-02 09:13:06.016+00,6021713,13.3151113986969,-6.715446710586548,26.27997100353241,23.59253168106079,,,,,,Null
2026-06-02 09:13:06.02+00,6021713,13.323560357093811,-6.714105606079102,26.253506541252136,23.56785535812378,,,,,,Null
2026-06-02 09:13:06.024+00,6021713,13.327270746231079,-6.728634238243103,26.234596967697144,23.545503616333008,,,,,,Null
2026-06-02 09:13:06.028+00,6021713,13.326242566108704,-6.733953952789307,26.251494884490967,23.539558053016663,,,,,,Null
2026-06-02 09:13:06.032+00,6021713,13.333618640899658,-6.711825728416443,26.272282004356384,23.56155216693878,,,,,,Null
2026-06-02 09:13:06.036+00,6021713,13.33571970462799,-6.705880165100098,26.257529854774475,23.545369505882263,,,,,,Null
2026-06-02 09:13:06.04+00,6021713,13.319939374923706,-6.726980209350586,26.26289427280426,23.54353666305542,,,,,,Null
2026-06-02 09:13:06.044+00,6021713,,,,,1,1,-0.1888946145772934,0.32397696375846863,-3.861386775970459,Null
2026-06-02 09:13:06.044+00,6021713,13.29396665096283,-6.7343562841415405,26.22959017753601,23.530393838882446,,,,,,Null
2026-06-02 09:13:06.048+00,6021713,13.293296098709106,-6.746962666511536,26.248008012771606,23.53799343109131,,,,,,Null
2026-06-02 09:13:06.052+00,6021713,13.311311602592468,-6.722599267959595,26.28457546234131,23.576349020004272,,,,,,Null
2026-06-02 09:13:06.056+00,6021713,,,,,1,1,-0.19154709577560425,0.3233611285686493,-3.861847400665283,Null
2026-06-02 09:13:06.056+00,6021713,13.319849967956543,-6.7025721073150635,26.273086667060852,23.596420884132385,,,,,,Null
2026-06-02 09:13:06.06+00,6021713,13.341128826141357,-6.71812891960144,26.271656155586243,23.57625961303711,,,,,,Null
2026-06-02 09:13:06.064+00,6021713,13.341575860977173,-6.738513708114624,26.25828981399536,23.53830635547638,,,,,,Null
2026-06-02 09:13:06.068+00,6021713,13.329192996025085,-6.7192018032073975,26.238620281219482,23.542240262031555,,,,,,Null
2026-06-02 09:13:06.072+00,6021713,13.33397626876831,-6.70798122882843,26.26749873161316,23.57921004295349,,,,,,Null
2026-06-02 09:13:06.076+00,6021713,13.31949234008789,-6.711825728416443,26.291728019714355,23.597583174705505,,,,,,Null
2026-06-02 09:13:06.08+00,6021713,13.318642973899841,-6.718441843986511,26.28108859062195,23.566648364067078,,,,,,Null
2026-06-02 09:13:06.084+00,6021713,,,,,1,1,-0.1978529691696167,0.32206040620803833,-3.8628058433532715,Null
2026-06-02 09:13:06.084+00,6021713,13.3296400308609,-6.74012303352356,26.251807808876038,23.53624999523163,,,,,,Null
2026-06-02 09:13:06.088+00,6021713,13.319045305252075,-6.734266877174377,26.25475823879242,23.54443073272705,,,,,,Null
2026-06-02 09:13:06.092+00,6021713,13.308674097061157,-6.724834442138672,26.269376277923584,23.577645421028137,,,,,,Null
2026-06-02 09:13:06.096+00,6021713,13.311713933944702,-6.721258163452148,26.28667652606964,23.58435094356537,,,,,,Null
2026-06-02 09:13:06.1+00,6021713,,,,,1,1,-0.19916391372680664,0.32155296206474304,-3.863222599029541,Null
2026-06-02 09:13:06.1+00,6021713,13.318195939064026,-6.7197829484939575,26.276305317878723,23.574739694595337,,,,,,Null
2026-06-02 09:13:06.104+00,6021713,13.325929641723633,-6.719738245010376,26.24523639678955,23.5481858253479,,,,,,Null
2026-06-02 09:13:06.108+00,6021713,13.315647840499878,-6.740882992744446,26.248231530189514,23.545369505882263,,,,,,Null
2026-06-02 09:13:06.112+00,6021713,,,,,1,1,-0.19634394347667694,0.3213028311729431,-3.863492012023926,Null
2026-06-02 09:13:06.112+00,6021713,13.31251859664917,-6.746605038642883,26.279568672180176,23.576974868774414,,,,,,Null
2026-06-02 09:13:06.116+00,6021713,13.30876350402832,-6.728857755661011,26.26723051071167,23.581355810165405,,,,,,Null
2026-06-02 09:13:06.12+00,6021713,13.294771313667297,-6.716296076774597,26.24724805355072,23.578807711601257,,,,,,Null
2026-06-02 09:13:06.124+00,6021713,13.294816017150879,-6.711065769195557,26.24054253101349,23.572906851768494,,,,,,Null
2026-06-02 09:13:06.128+00,6021713,13.305991888046265,-6.735652685165405,26.275187730789185,23.54992926120758,,,,,,Null
2026-06-02 09:13:06.132+00,6021713,13.320431113243103,-6.746917963027954,26.307061314582825,23.559987545013428,,,,,,Null
2026-06-02 09:13:06.136+00,6021713,13.329148292541504,-6.729841232299805,26.30603313446045,23.574471473693848,,,,,,Null
2026-06-02 09:13:06.14+00,6021713,,,,,1,1,-0.2321416139602661,0.3185386657714844,-3.8638811111450195,Null
2026-06-02 09:13:06.14+00,6021713,13.311848044395447,-6.7119598388671875,26.27997100353241,23.57710897922516,,,,,,Null
2026-06-02 09:13:06.144+00,6021713,13.293206691741943,-6.73145055770874,26.23361349105835,23.56235682964325,,,,,,Null
2026-06-02 09:13:06.148+00,6021713,13.296738266944885,-6.7489296197891235,26.240766048431396,23.545771837234497,,,,,,Null
2026-06-02 09:13:06.152+00,6021713,13.318642973899841,-6.757020950317383,26.298746466636658,23.57161045074463,,,,,,Null
2026-06-02 09:13:06.156+00,6021713,,,,,1,1,-0.23189511895179749,0.31821900606155396,-3.864035129547119,Null
2026-06-02 09:13:06.156+00,6021713,13.324499130249023,-6.734400987625122,26.317432522773743,23.599103093147278,,,,,,Null
2026-06-02 09:13:06.16+00,6021713,13.317212462425232,-6.70565664768219,26.293426752090454,23.592442274093628,,,,,,Null
2026-06-02 09:13:06.164+00,6021713,13.328343629837036,-6.699129939079285,26.26928687095642,23.573532700538635,,,,,,Null
2026-06-02 09:13:06.168+00,6021713,13.324052095413208,-6.719246506690979,26.279523968696594,23.570850491523743,,,,,,Null
2026-06-02 09:13:06.172+00,6021713,13.32293450832367,-6.734982132911682,26.306524872779846,23.5794335603714,,,,,,Null
2026-06-02 09:13:06.176+00,6021713,13.313323259353638,-6.744503974914551,26.305988430976868,23.58555793762207,,,,,,Null
2026-06-02 09:13:06.18+00,6021713,13.3046954870224,-6.738200783729553,26.27965807914734,23.570269346237183,,,,,,Null
2026-06-02 09:13:06.184+00,6021713,,,,,1,1,-0.22877219319343567,0.31778860092163086,-3.864562511444092,Null
2026-06-02 09:13:06.184+00,6021713,13.307064771652222,-6.740927696228027,26.261553168296814,23.54411780834198,,,,,,Null
2026-06-02 09:13:06.188+00,6021713,13.308271765708923,-6.734311580657959,26.264995336532593,23.561373353004456,,,,,,Null
2026-06-02 09:13:06.192+00,6021713,13.316407799720764,-6.73028826713562,26.30200982093811,23.589491844177246,,,,,,Null
2026-06-02 09:13:06.196+00,6021713,,,,,1,1,-0.22861643135547638,0.31752586364746094,-3.8648715019226074,Null
2026-06-02 09:13:06.196+00,6021713,13.32119107246399,-6.73319399356842,26.29910409450531,23.578673601150513,,,,,,Null
2026-06-02 09:13:06.2+00,6021713,13.332948088645935,-6.732344627380371,26.28229558467865,23.551806807518005,,,,,,Null
2026-06-02 09:13:06.204+00,6021713,13.32002878189087,-6.751745939254761,26.265397667884827,23.528873920440674,,,,,,Null
2026-06-02 09:13:06.208+00,6021713,13.298749923706055,-6.765201687812805,26.263028383255005,23.530304431915283,,,,,,Null
2026-06-02 09:13:06.212+00,6021713,13.279259204864502,-6.766453385353088,26.276037096977234,23.557797074317932,,,,,,Null
2026-06-02 09:13:06.216+00,6021713,13.294458389282227,-6.739988923072815,26.305004954338074,23.575007915496826,,,,,,Null
2026-06-02 09:13:06.22+00,6021713,13.314977288246155,-6.730377674102783,26.29297971725464,23.563116788864136,,,,,,Null
2026-06-02 09:13:06.224+00,6021713,,,,,1,1,-0.22782866656780243,0.31705495715141296,-3.8651962280273438,Null
2026-06-02 09:13:06.224+00,6021713,13.314798474311829,-6.736010313034058,26.266202330589294,23.556500673294067,,,,,,Null
